Unnamed: 0,Region,Country,City,Day,AvgTemperature,AvgTemperatureCelsia
4167,South/Central America & Carribean,Uruguay,Montvideo,28,59.8,15.44
4168,South/Central America & Carribean,Uruguay,Montvideo,29,63.3,17.39
4169,South/Central America & Carribean,Uruguay,Montvideo,30,69.1,20.61
4170,South/Central America & Carribean,Venezuela,Caracas,1,82.0,27.78
4171,South/Central America & Carribean,Venezuela,Caracas,2,81.4,27.44
4172,South/Central America & Carribean,Venezuela,Caracas,3,80.2,26.78
4173,South/Central America & Carribean,Venezuela,Caracas,4,81.1,27.28
4174,South/Central America & Carribean,Venezuela,Caracas,5,78.9,26.06
4175,South/Central America & Carribean,Venezuela,Caracas,6,79.6,26.44
4176,South/Central America & Carribean,Venezuela,Caracas,7,80.3,26.83
4177,South/Central America & Carribean,Venezuela,Caracas,8,79.9,26.61
4178,South/Central America & Carribean,Venezuela,Caracas,9,81.0,27.22
4179,South/Central America & Carribean,Venezuela,Caracas,10,81.7,27.61
4180,South/Central America & Carribean,Venezuela,Caracas,11,81.5,27.5
4181,South/Central America & Carribean,Venezuela,Caracas,12,81.8,27.67
4182,South/Central America & Carribean,Venezuela,Caracas,13,81.3,27.39
4183,South/Central America & Carribean,Venezuela,Caracas,14,79.7,26.5
4184,South/Central America & Carribean,Venezuela,Caracas,15,81.1,27.28
4185,South/Central America & Carribean,Venezuela,Caracas,16,82.0,27.78
4186,South/Central America & Carribean,Venezuela,Caracas,17,80.6,27.0
4187,South/Central America & Carribean,Venezuela,Caracas,18,82.4,28.0
4188,South/Central America & Carribean,Venezuela,Caracas,19,82.0,27.78
4189,South/Central America & Carribean,Venezuela,Caracas,20,82.1,27.83
4190,South/Central America & Carribean,Venezuela,Caracas,21,82.4,28.0
4191,South/Central America & Carribean,Venezuela,Caracas,22,81.5,27.5
4192,South/Central America & Carribean,Venezuela,Caracas,23,80.2,26.78
4193,South/Central America & Carribean,Venezuela,Caracas,24,81.1,27.28
4194,South/Central America & Carribean,Venezuela,Caracas,25,81.3,27.39
4195,South/Central America & Carribean,Venezuela,Caracas,26,83.0,28.33
4196,South/Central America & Carribean,Venezuela,Caracas,27,82.2,27.89
4197,South/Central America & Carribean,Venezuela,Caracas,28,82.7,28.17
4198,South/Central America & Carribean,Venezuela,Caracas,29,81.9,27.72
4199,South/Central America & Carribean,Venezuela,Caracas,30,80.5,26.94
4200,North America,US,Birmingham,1,59.4,15.22
4201,North America,US,Birmingham,2,66.3,19.06
4202,North America,US,Birmingham,3,70.0,21.11
4203,North America,US,Birmingham,4,69.3,20.72
4204,North America,US,Birmingham,5,69.7,20.94
4205,North America,US,Birmingham,6,69.6,20.89
4206,North America,US,Birmingham,7,69.6,20.89
4207,North America,US,Birmingham,8,58.0,14.44
4208,North America,US,Birmingham,9,51.6,10.89
4209,North America,US,Birmingham,10,49.5,9.72
4210,North America,US,Birmingham,11,50.8,10.44
4211,North America,US,Birmingham,12,55.7,13.17
4212,North America,US,Birmingham,13,54.8,12.67
4213,North America,US,Birmingham,14,51.5,10.83
4214,North America,US,Birmingham,15,53.3,11.83
4215,North America,US,Birmingham,16,58.8,14.89
4216,North America,US,Birmingham,17,52.2,11.22
4217,North America,US,Birmingham,18,64.0,17.78
4218,North America,US,Birmingham,19,50.7,10.39
4219,North America,US,Birmingham,20,41.2,5.11
4220,North America,US,Birmingham,21,40.7,4.83
4221,North America,US,Birmingham,22,47.2,8.44
4222,North America,US,Birmingham,23,43.5,6.39
4223,North America,US,Birmingham,24,46.9,8.28
4224,North America,US,Birmingham,25,50.9,10.5
4225,North America,US,Birmingham,26,50.4,10.22
4226,North America,US,Birmingham,27,46.9,8.28
4227,North America,US,Birmingham,28,50.5,10.28
4228,North America,US,Birmingham,29,55.1,12.83
4229,North America,US,Birmingham,30,60.2,15.67
4230,North America,US,Huntsville,1,57.9,14.39
4231,North America,US,Huntsville,2,65.6,18.67
4232,North America,US,Huntsville,3,69.7,20.94
4233,North America,US,Huntsville,4,69.2,20.67
4234,North America,US,Huntsville,5,70.3,21.28
4235,North America,US,Huntsville,6,71.3,21.83
4236,North America,US,Huntsville,7,69.4,20.78
4237,North America,US,Huntsville,8,53.3,11.83
4238,North America,US,Huntsville,9,53.1,11.72
4239,North America,US,Huntsville,10,50.0,10.0
4240,North America,US,Huntsville,11,48.2,9.0
4241,North America,US,Huntsville,12,53.8,12.11
4242,North America,US,Huntsville,13,52.5,11.39
4243,North America,US,Huntsville,14,47.5,8.61
4244,North America,US,Huntsville,15,50.8,10.44
4245,North America,US,Huntsville,16,57.9,14.39
4246,North America,US,Huntsville,17,49.5,9.72
4247,North America,US,Huntsville,18,62.2,16.78
4248,North America,US,Huntsville,19,48.6,9.22
4249,North America,US,Huntsville,20,39.1,3.94
4250,North America,US,Huntsville,21,41.6,5.33
4251,North America,US,Huntsville,22,45.9,7.72
4252,North America,US,Huntsville,23,42.1,5.61
4253,North America,US,Huntsville,24,44.1,6.72
4254,North America,US,Huntsville,25,50.3,10.17
4255,North America,US,Huntsville,26,49.8,9.89
4256,North America,US,Huntsville,27,45.2,7.33
4257,North America,US,Huntsville,28,49.2,9.56
4258,North America,US,Huntsville,29,53.4,11.89
4259,North America,US,Huntsville,30,59.6,15.33
4260,North America,US,Mobile,1,65.7,18.72
4261,North America,US,Mobile,2,73.5,23.06
4262,North America,US,Mobile,3,71.9,22.17
4263,North America,US,Mobile,4,70.3,21.28
4264,North America,US,Mobile,5,68.9,20.5
4265,North America,US,Mobile,6,70.6,21.44
4266,North America,US,Mobile,7,71.7,22.06
4267,North America,US,Mobile,8,68.9,20.5
4268,North America,US,Mobile,9,58.1,14.5
4269,North America,US,Mobile,10,55.4,13.0
4270,North America,US,Mobile,11,58.3,14.61
4271,North America,US,Mobile,12,61.0,16.11
4272,North America,US,Mobile,13,61.6,16.44
4273,North America,US,Mobile,14,58.4,14.67
4274,North America,US,Mobile,15,57.3,14.06
4275,North America,US,Mobile,16,59.5,15.28
4276,North America,US,Mobile,17,63.2,17.33
4277,North America,US,Mobile,18,68.1,20.06
4278,North America,US,Mobile,19,58.9,14.94
4279,North America,US,Mobile,20,45.5,7.5
4280,North America,US,Mobile,21,43.0,6.11
4281,North America,US,Mobile,22,57.3,14.06
4282,North America,US,Mobile,23,51.1,10.61
4283,North America,US,Mobile,24,50.3,10.17
4284,North America,US,Mobile,25,50.0,10.0
4285,North America,US,Mobile,26,54.5,12.5
4286,North America,US,Mobile,27,52.6,11.44
4287,North America,US,Mobile,28,52.8,11.56
4288,North America,US,Mobile,29,62.8,17.11
4289,North America,US,Mobile,30,66.7,19.28
4290,North America,US,Montgomery,1,60.4,15.78
4291,North America,US,Montgomery,2,67.4,19.67
4292,North America,US,Montgomery,3,69.2,20.67
4293,North America,US,Montgomery,4,72.4,22.44
4294,North America,US,Montgomery,5,67.7,19.83
4295,North America,US,Montgomery,6,67.2,19.56
4296,North America,US,Montgomery,7,66.4,19.11
4297,North America,US,Montgomery,8,66.0,18.89
4298,North America,US,Montgomery,9,55.3,12.94
4299,North America,US,Montgomery,10,53.2,11.78
4300,North America,US,Montgomery,11,51.7,10.94
4301,North America,US,Montgomery,12,52.9,11.61
4302,North America,US,Montgomery,13,55.1,12.83
4303,North America,US,Montgomery,14,53.6,12.0
4304,North America,US,Montgomery,15,51.2,10.67
4305,North America,US,Montgomery,16,54.1,12.28
4306,North America,US,Montgomery,17,53.8,12.11
4307,North America,US,Montgomery,18,59.9,15.5
4308,North America,US,Montgomery,19,56.9,13.83
4309,North America,US,Montgomery,20,42.8,6.0
4310,North America,US,Montgomery,21,39.4,4.11
4311,North America,US,Montgomery,22,52.0,11.11
4312,North America,US,Montgomery,23,49.1,9.5
4313,North America,US,Montgomery,24,49.6,9.78
4314,North America,US,Montgomery,25,49.7,9.83
4315,North America,US,Montgomery,26,50.4,10.22
4316,North America,US,Montgomery,27,47.4,8.56
4317,North America,US,Montgomery,28,48.8,9.33
4318,North America,US,Montgomery,29,54.3,12.39
4319,North America,US,Montgomery,30,60.2,15.67
4320,North America,US,Anchorage,1,33.4,0.78
4321,North America,US,Anchorage,2,31.4,-0.33
4322,North America,US,Anchorage,3,32.8,0.44
4323,North America,US,Anchorage,4,29.2,-1.56
4324,North America,US,Anchorage,5,30.8,-0.67
4325,North America,US,Anchorage,6,30.2,-1.0
4326,North America,US,Anchorage,7,28.1,-2.17
4327,North America,US,Anchorage,8,22.5,-5.28
4328,North America,US,Anchorage,9,21.2,-6.0
4329,North America,US,Anchorage,10,19.7,-6.83
4330,North America,US,Anchorage,11,23.3,-4.83
4331,North America,US,Anchorage,12,19.5,-6.94
4332,North America,US,Anchorage,13,16.2,-8.78
4333,North America,US,Anchorage,14,27.8,-2.33
4334,North America,US,Anchorage,15,22.3,-5.39
4335,North America,US,Anchorage,16,21.3,-5.94
4336,North America,US,Anchorage,17,21.3,-5.94
4337,North America,US,Anchorage,18,14.6,-9.67
4338,North America,US,Anchorage,19,16.9,-8.39
4339,North America,US,Anchorage,20,19.5,-6.94
4340,North America,US,Anchorage,21,21.1,-6.06
4341,North America,US,Anchorage,22,12.1,-11.06
4342,North America,US,Anchorage,23,12.7,-10.72
4343,North America,US,Anchorage,24,17.9,-7.83
4344,North America,US,Anchorage,25,18.5,-7.5
4345,North America,US,Anchorage,26,9.3,-12.61
4346,North America,US,Anchorage,27,16.4,-8.67
4347,North America,US,Anchorage,28,22.8,-5.11
4348,North America,US,Anchorage,29,25.7,-3.5
4349,North America,US,Anchorage,30,24.5,-4.17
4350,North America,US,Fairbanks,1,29.4,-1.44
4351,North America,US,Fairbanks,2,24.0,-4.44
4352,North America,US,Fairbanks,3,29.7,-1.28
4353,North America,US,Fairbanks,4,28.8,-1.78
4354,North America,US,Fairbanks,5,23.3,-4.83
4355,North America,US,Fairbanks,6,21.6,-5.78
4356,North America,US,Fairbanks,7,14.4,-9.78
4357,North America,US,Fairbanks,8,15.3,-9.28
4358,North America,US,Fairbanks,9,16.5,-8.61
4359,North America,US,Fairbanks,10,18.1,-7.72
4360,North America,US,Fairbanks,11,14.5,-9.72
4361,North America,US,Fairbanks,12,14.2,-9.89
4362,North America,US,Fairbanks,13,25.0,-3.89
4363,North America,US,Fairbanks,14,17.9,-7.83
4364,North America,US,Fairbanks,15,-1.4,-18.56
4365,North America,US,Fairbanks,16,10.4,-12.0
4366,North America,US,Fairbanks,17,10.7,-11.83
4367,North America,US,Fairbanks,18,-11.6,-24.22
4368,North America,US,Fairbanks,19,-10.5,-23.61
4369,North America,US,Fairbanks,20,-10.0,-23.33
4370,North America,US,Fairbanks,21,-20.7,-29.28
4371,North America,US,Fairbanks,22,3.5,-15.83
4372,North America,US,Fairbanks,23,2.8,-16.22
4373,North America,US,Fairbanks,24,-3.8,-19.89
4374,North America,US,Fairbanks,25,-6.4,-21.33
4375,North America,US,Fairbanks,26,-15.6,-26.44
4376,North America,US,Fairbanks,27,-14.1,-25.61
4377,North America,US,Fairbanks,28,-9.9,-23.28
4378,North America,US,Fairbanks,29,-5.9,-21.06
4379,North America,US,Fairbanks,30,-2.3,-19.06
4380,North America,US,Juneau,1,37.7,3.17
4381,North America,US,Juneau,2,36.0,2.22
4382,North America,US,Juneau,3,29.3,-1.5
4383,North America,US,Juneau,4,31.6,-0.22
4384,North America,US,Juneau,5,28.9,-1.72
4385,North America,US,Juneau,6,30.2,-1.0
4386,North America,US,Juneau,7,38.9,3.83
4387,North America,US,Juneau,8,27.3,-2.61
4388,North America,US,Juneau,9,24.6,-4.11
4389,North America,US,Juneau,10,30.2,-1.0
4390,North America,US,Juneau,11,30.8,-0.67
4391,North America,US,Juneau,12,23.2,-4.89
4392,North America,US,Juneau,13,26.7,-2.94
4393,North America,US,Juneau,14,31.2,-0.44
4394,North America,US,Juneau,15,27.0,-2.78
4395,North America,US,Juneau,16,20.8,-6.22
4396,North America,US,Juneau,17,27.2,-2.67
4397,North America,US,Juneau,18,27.4,-2.56
4398,North America,US,Juneau,19,17.8,-7.89
4399,North America,US,Juneau,20,19.3,-7.06
4400,North America,US,Juneau,21,23.8,-4.56
4401,North America,US,Juneau,22,18.8,-7.33
4402,North America,US,Juneau,23,25.7,-3.5
4403,North America,US,Juneau,24,29.7,-1.28
4404,North America,US,Juneau,25,27.9,-2.28
4405,North America,US,Juneau,26,17.8,-7.89
4406,North America,US,Juneau,27,22.4,-5.33
4407,North America,US,Juneau,28,32.2,0.11
4408,North America,US,Juneau,29,35.8,2.11
4409,North America,US,Juneau,30,36.8,2.67
4410,North America,US,Phoenix,1,72.3,22.39
4411,North America,US,Phoenix,2,73.1,22.83
4412,North America,US,Phoenix,3,71.7,22.06
4413,North America,US,Phoenix,4,73.4,23.0
4414,North America,US,Phoenix,5,72.7,22.61
4415,North America,US,Phoenix,6,69.9,21.06
4416,North America,US,Phoenix,7,73.0,22.78
4417,North America,US,Phoenix,8,73.6,23.11
4418,North America,US,Phoenix,9,74.2,23.44
4419,North America,US,Phoenix,10,72.7,22.61
4420,North America,US,Phoenix,11,72.0,22.22
4421,North America,US,Phoenix,12,71.0,21.67
4422,North America,US,Phoenix,13,74.2,23.44
4423,North America,US,Phoenix,14,72.5,22.5
4424,North America,US,Phoenix,15,70.5,21.39
4425,North America,US,Phoenix,16,71.9,22.17
4426,North America,US,Phoenix,17,70.7,21.5
4427,North America,US,Phoenix,18,68.1,20.06
4428,North America,US,Phoenix,19,66.0,18.89
4429,North America,US,Phoenix,20,65.5,18.61
4430,North America,US,Phoenix,21,66.3,19.06
4431,North America,US,Phoenix,22,70.0,21.11
4432,North America,US,Phoenix,23,72.8,22.67
4433,North America,US,Phoenix,24,70.7,21.5
4434,North America,US,Phoenix,25,71.1,21.72
4435,North America,US,Phoenix,26,70.9,21.61
4436,North America,US,Phoenix,27,69.3,20.72
4437,North America,US,Phoenix,28,65.4,18.56
4438,North America,US,Phoenix,29,64.9,18.28
4439,North America,US,Phoenix,30,68.9,20.5
4440,North America,US,Tucson,1,70.0,21.11
4441,North America,US,Tucson,2,68.4,20.22
4442,North America,US,Tucson,3,68.8,20.44
4443,North America,US,Tucson,4,73.0,22.78
4444,North America,US,Tucson,5,70.6,21.44
4445,North America,US,Tucson,6,66.2,19.0
4446,North America,US,Tucson,7,69.3,20.72
4447,North America,US,Tucson,8,66.3,19.06
4448,North America,US,Tucson,9,68.1,20.06
4449,North America,US,Tucson,10,68.6,20.33
4450,North America,US,Tucson,11,69.2,20.67
4451,North America,US,Tucson,12,68.0,20.0
4452,North America,US,Tucson,13,69.8,21.0
4453,North America,US,Tucson,14,70.2,21.22
4454,North America,US,Tucson,15,68.2,20.11
4455,North America,US,Tucson,16,68.8,20.44
4456,North America,US,Tucson,17,67.8,19.89
4457,North America,US,Tucson,18,66.2,19.0
4458,North America,US,Tucson,19,63.9,17.72
4459,North America,US,Tucson,20,63.5,17.5
4460,North America,US,Tucson,21,62.3,16.83
4461,North America,US,Tucson,22,66.7,19.28
4462,North America,US,Tucson,23,69.1,20.61
4463,North America,US,Tucson,24,67.5,19.72
4464,North America,US,Tucson,25,67.1,19.5
4465,North America,US,Tucson,26,68.3,20.17
4466,North America,US,Tucson,27,69.8,21.0
4467,North America,US,Tucson,28,66.2,19.0
4468,North America,US,Tucson,29,64.3,17.94
4469,North America,US,Tucson,30,66.3,19.06
4470,North America,US,Fort Smith,1,51.7,10.94
4471,North America,US,Fort Smith,2,66.1,18.94
4472,North America,US,Fort Smith,3,69.0,20.56
4473,North America,US,Fort Smith,4,65.9,18.83
4474,North America,US,Fort Smith,5,77.5,25.28
4475,North America,US,Fort Smith,6,58.7,14.83
4476,North America,US,Fort Smith,7,52.1,11.17
4477,North America,US,Fort Smith,8,49.7,9.83
4478,North America,US,Fort Smith,9,45.5,7.5
4479,North America,US,Fort Smith,10,48.5,9.17
4480,North America,US,Fort Smith,11,47.9,8.83
4481,North America,US,Fort Smith,12,58.8,14.89
4482,North America,US,Fort Smith,13,53.0,11.67
4483,North America,US,Fort Smith,14,51.7,10.94
4484,North America,US,Fort Smith,15,55.3,12.94
4485,North America,US,Fort Smith,16,52.0,11.11
4486,North America,US,Fort Smith,17,61.8,16.56
4487,North America,US,Fort Smith,18,67.0,19.44
4488,North America,US,Fort Smith,19,45.1,7.28
4489,North America,US,Fort Smith,20,45.5,7.5
4490,North America,US,Fort Smith,21,45.2,7.33
4491,North America,US,Fort Smith,22,45.8,7.67
4492,North America,US,Fort Smith,23,42.8,6.0
4493,North America,US,Fort Smith,24,50.3,10.17
4494,North America,US,Fort Smith,25,58.6,14.78
4495,North America,US,Fort Smith,26,49.9,9.94
4496,North America,US,Fort Smith,27,51.5,10.83
4497,North America,US,Fort Smith,28,58.0,14.44
4498,North America,US,Fort Smith,29,59.6,15.33
4499,North America,US,Fort Smith,30,56.2,13.44
4500,North America,US,Little Rock,1,50.0,10.0
4501,North America,US,Little Rock,2,70.7,21.5
4502,North America,US,Little Rock,3,71.7,22.06
4503,North America,US,Little Rock,4,67.1,19.5
4504,North America,US,Little Rock,5,72.3,22.39
4505,North America,US,Little Rock,6,63.3,17.39
4506,North America,US,Little Rock,7,54.1,12.28
4507,North America,US,Little Rock,8,49.6,9.78
4508,North America,US,Little Rock,9,49.6,9.78
4509,North America,US,Little Rock,10,46.3,7.94
4510,North America,US,Little Rock,11,45.3,7.39
4511,North America,US,Little Rock,12,59.8,15.44
4512,North America,US,Little Rock,13,53.1,11.72
4513,North America,US,Little Rock,14,49.3,9.61
4514,North America,US,Little Rock,15,56.3,13.5
4515,North America,US,Little Rock,16,53.8,12.11
4516,North America,US,Little Rock,17,59.6,15.33
4517,North America,US,Little Rock,18,68.0,20.0
4518,North America,US,Little Rock,19,47.1,8.39
4519,North America,US,Little Rock,20,41.7,5.39
4520,North America,US,Little Rock,21,41.6,5.33
4521,North America,US,Little Rock,22,45.6,7.56
4522,North America,US,Little Rock,23,40.5,4.72
4523,North America,US,Little Rock,24,48.6,9.22
4524,North America,US,Little Rock,25,58.0,14.44
4525,North America,US,Little Rock,26,50.1,10.06
4526,North America,US,Little Rock,27,50.8,10.44
4527,North America,US,Little Rock,28,54.6,12.56
4528,North America,US,Little Rock,29,52.6,11.44
4529,North America,US,Little Rock,30,59.6,15.33
4530,North America,US,Fresno,1,57.7,14.28
4531,North America,US,Fresno,2,57.9,14.39
4532,North America,US,Fresno,3,60.9,16.06
4533,North America,US,Fresno,4,61.9,16.61
4534,North America,US,Fresno,5,57.7,14.28
4535,North America,US,Fresno,6,52.4,11.33
4536,North America,US,Fresno,7,53.0,11.67
4537,North America,US,Fresno,8,56.9,13.83
4538,North America,US,Fresno,9,63.7,17.61
4539,North America,US,Fresno,10,62.1,16.72
4540,North America,US,Fresno,11,57.1,13.94
4541,North America,US,Fresno,12,56.6,13.67
4542,North America,US,Fresno,13,55.4,13.0
4543,North America,US,Fresno,14,57.3,14.06
4544,North America,US,Fresno,15,58.2,14.56
4545,North America,US,Fresno,16,66.7,19.28
4546,North America,US,Fresno,17,62.2,16.78
4547,North America,US,Fresno,18,52.8,11.56
4548,North America,US,Fresno,19,52.1,11.17
4549,North America,US,Fresno,20,55.4,13.0
4550,North America,US,Fresno,21,61.7,16.5
4551,North America,US,Fresno,22,59.0,15.0
4552,North America,US,Fresno,23,60.3,15.72
4553,North America,US,Fresno,24,60.9,16.06
4554,North America,US,Fresno,25,60.0,15.56
4555,North America,US,Fresno,26,64.3,17.94
4556,North America,US,Fresno,27,60.1,15.61
4557,North America,US,Fresno,28,49.2,9.56
4558,North America,US,Fresno,29,49.7,9.83
4559,North America,US,Fresno,30,48.7,9.28
4560,North America,US,Los Angeles,1,65.6,18.67
4561,North America,US,Los Angeles,2,63.6,17.56
4562,North America,US,Los Angeles,3,64.0,17.78
4563,North America,US,Los Angeles,4,64.1,17.83
4564,North America,US,Los Angeles,5,64.3,17.94
4565,North America,US,Los Angeles,6,63.4,17.44
4566,North America,US,Los Angeles,7,64.7,18.17
4567,North America,US,Los Angeles,8,64.9,18.28
4568,North America,US,Los Angeles,9,64.5,18.06
4569,North America,US,Los Angeles,10,63.8,17.67
4570,North America,US,Los Angeles,11,61.9,16.61
4571,North America,US,Los Angeles,12,61.7,16.5
4572,North America,US,Los Angeles,13,61.7,16.5
4573,North America,US,Los Angeles,14,62.7,17.06
4574,North America,US,Los Angeles,15,65.3,18.5
4575,North America,US,Los Angeles,16,66.7,19.28
4576,North America,US,Los Angeles,17,66.9,19.39
4577,North America,US,Los Angeles,18,63.9,17.72
4578,North America,US,Los Angeles,19,64.8,18.22
4579,North America,US,Los Angeles,20,61.4,16.33
4580,North America,US,Los Angeles,21,65.6,18.67
4581,North America,US,Los Angeles,22,73.6,23.11
4582,North America,US,Los Angeles,23,77.0,25.0
4583,North America,US,Los Angeles,24,68.8,20.44
4584,North America,US,Los Angeles,25,68.5,20.28
4585,North America,US,Los Angeles,26,60.6,15.89
4586,North America,US,Los Angeles,27,61.8,16.56
4587,North America,US,Los Angeles,28,61.1,16.17
4588,North America,US,Los Angeles,29,61.7,16.5
4589,North America,US,Los Angeles,30,60.7,15.94
4590,North America,US,Sacramento,1,56.5,13.61
4591,North America,US,Sacramento,2,57.4,14.11
4592,North America,US,Sacramento,3,59.7,15.39
4593,North America,US,Sacramento,4,58.7,14.83
4594,North America,US,Sacramento,5,51.1,10.61
4595,North America,US,Sacramento,6,50.0,10.0
4596,North America,US,Sacramento,7,50.2,10.11
4597,North America,US,Sacramento,8,51.8,11.0
4598,North America,US,Sacramento,9,59.8,15.44
4599,North America,US,Sacramento,10,57.3,14.06
4600,North America,US,Sacramento,11,53.3,11.83
4601,North America,US,Sacramento,12,53.4,11.89
4602,North America,US,Sacramento,13,56.0,13.33
4603,North America,US,Sacramento,14,57.5,14.17
4604,North America,US,Sacramento,15,53.0,11.67
4605,North America,US,Sacramento,16,56.5,13.61
4606,North America,US,Sacramento,17,54.4,12.44
4607,North America,US,Sacramento,18,50.1,10.06
4608,North America,US,Sacramento,19,48.2,9.0
4609,North America,US,Sacramento,20,54.7,12.61
4610,North America,US,Sacramento,21,54.9,12.72
4611,North America,US,Sacramento,22,55.4,13.0
4612,North America,US,Sacramento,23,57.3,14.06
4613,North America,US,Sacramento,24,58.0,14.44
4614,North America,US,Sacramento,25,57.9,14.39
4615,North America,US,Sacramento,26,57.8,14.33
4616,North America,US,Sacramento,27,54.5,12.5
4617,North America,US,Sacramento,28,48.7,9.28
4618,North America,US,Sacramento,29,49.6,9.78
4619,North America,US,Sacramento,30,47.2,8.44
4620,North America,US,San Diego,1,65.4,18.56
4621,North America,US,San Diego,2,65.4,18.56
4622,North America,US,San Diego,3,63.8,17.67
4623,North America,US,San Diego,4,64.3,17.94
4624,North America,US,San Diego,5,64.6,18.11
4625,North America,US,San Diego,6,63.9,17.72
4626,North America,US,San Diego,7,65.3,18.5
4627,North America,US,San Diego,8,64.5,18.06
4628,North America,US,San Diego,9,66.0,18.89
4629,North America,US,San Diego,10,63.4,17.44
4630,North America,US,San Diego,11,61.9,16.61
4631,North America,US,San Diego,12,62.0,16.67
4632,North America,US,San Diego,13,63.7,17.61
4633,North America,US,San Diego,14,63.2,17.33
4634,North America,US,San Diego,15,64.8,18.22
4635,North America,US,San Diego,16,67.0,19.44
4636,North America,US,San Diego,17,67.6,19.78
4637,North America,US,San Diego,18,63.8,17.67
4638,North America,US,San Diego,19,62.9,17.17
4639,North America,US,San Diego,20,61.6,16.44
4640,North America,US,San Diego,21,63.3,17.39
4641,North America,US,San Diego,22,70.9,21.61
4642,North America,US,San Diego,23,73.8,23.22
4643,North America,US,San Diego,24,70.3,21.28
4644,North America,US,San Diego,25,63.1,17.28
4645,North America,US,San Diego,26,59.6,15.33
4646,North America,US,San Diego,27,61.7,16.5
4647,North America,US,San Diego,28,57.5,14.17
4648,North America,US,San Diego,29,61.1,16.17
4649,North America,US,San Diego,30,61.3,16.28
4650,North America,US,San Francisco,1,57.1,13.94
4651,North America,US,San Francisco,2,57.0,13.89
4652,North America,US,San Francisco,3,61.6,16.44
4653,North America,US,San Francisco,4,59.5,15.28
4654,North America,US,San Francisco,5,53.3,11.83
4655,North America,US,San Francisco,6,55.9,13.28
4656,North America,US,San Francisco,7,53.9,12.17
4657,North America,US,San Francisco,8,57.8,14.33
4658,North America,US,San Francisco,9,62.3,16.83
4659,North America,US,San Francisco,10,60.4,15.78
4660,North America,US,San Francisco,11,59.0,15.0
4661,North America,US,San Francisco,12,56.3,13.5
4662,North America,US,San Francisco,13,59.7,15.39
4663,North America,US,San Francisco,14,59.2,15.11
4664,North America,US,San Francisco,15,56.9,13.83
4665,North America,US,San Francisco,16,59.3,15.17
4666,North America,US,San Francisco,17,56.1,13.39
4667,North America,US,San Francisco,18,53.9,12.17
4668,North America,US,San Francisco,19,52.6,11.44
4669,North America,US,San Francisco,20,58.2,14.56
4670,North America,US,San Francisco,21,61.3,16.28
4671,North America,US,San Francisco,22,60.5,15.83
4672,North America,US,San Francisco,23,61.8,16.56
4673,North America,US,San Francisco,24,61.6,16.44
4674,North America,US,San Francisco,25,61.2,16.22
4675,North America,US,San Francisco,26,63.8,17.67
4676,North America,US,San Francisco,27,56.7,13.72
4677,North America,US,San Francisco,28,53.3,11.83
4678,North America,US,San Francisco,29,55.0,12.78
4679,North America,US,San Francisco,30,54.7,12.61
4680,North America,US,Colorado Springs,1,50.6,10.33
4681,North America,US,Colorado Springs,2,52.3,11.28
4682,North America,US,Colorado Springs,3,40.9,4.94
4683,North America,US,Colorado Springs,4,57.8,14.33
4684,North America,US,Colorado Springs,5,48.4,9.11
4685,North America,US,Colorado Springs,6,37.8,3.22
4686,North America,US,Colorado Springs,7,34.6,1.44
4687,North America,US,Colorado Springs,8,29.0,-1.67
4688,North America,US,Colorado Springs,9,35.3,1.83
4689,North America,US,Colorado Springs,10,36.2,2.33
4690,North America,US,Colorado Springs,11,45.6,7.56
4691,North America,US,Colorado Springs,12,40.3,4.61
4692,North America,US,Colorado Springs,13,49.8,9.89
4693,North America,US,Colorado Springs,14,52.2,11.22
4694,North America,US,Colorado Springs,15,41.4,5.22
4695,North America,US,Colorado Springs,16,46.4,8.0
4696,North America,US,Colorado Springs,17,60.3,15.72
4697,North America,US,Colorado Springs,18,36.8,2.67
4698,North America,US,Colorado Springs,19,36.7,2.61
4699,North America,US,Colorado Springs,20,50.9,10.5
4700,North America,US,Colorado Springs,21,54.3,12.39
4701,North America,US,Colorado Springs,22,45.0,7.22
4702,North America,US,Colorado Springs,23,51.8,11.0
4703,North America,US,Colorado Springs,24,59.2,15.11
4704,North America,US,Colorado Springs,25,46.6,8.11
4705,North America,US,Colorado Springs,26,51.0,10.56
4706,North America,US,Colorado Springs,27,55.4,13.0
4707,North America,US,Colorado Springs,28,44.7,7.06
4708,North America,US,Colorado Springs,29,38.6,3.67
4709,North America,US,Colorado Springs,30,37.4,3.0
4710,North America,US,Denver,1,52.5,11.39
4711,North America,US,Denver,2,44.3,6.83
4712,North America,US,Denver,3,37.0,2.78
4713,North America,US,Denver,4,51.6,10.89
4714,North America,US,Denver,5,42.9,6.06
4715,North America,US,Denver,6,34.8,1.56
4716,North America,US,Denver,7,31.0,-0.56
4717,North America,US,Denver,8,34.8,1.56
4718,North America,US,Denver,9,33.8,1.0
4719,North America,US,Denver,10,36.3,2.39
4720,North America,US,Denver,11,42.5,5.83
4721,North America,US,Denver,12,39.8,4.33
4722,North America,US,Denver,13,50.3,10.17
4723,North America,US,Denver,14,52.5,11.39
4724,North America,US,Denver,15,41.6,5.33
4725,North America,US,Denver,16,50.3,10.17
4726,North America,US,Denver,17,59.3,15.17
4727,North America,US,Denver,18,36.7,2.61
4728,North America,US,Denver,19,38.2,3.44
4729,North America,US,Denver,20,49.6,9.78
4730,North America,US,Denver,21,54.1,12.28
